Sat Feb 19 18:40:11 +0000 2011	Playing_iPad	scored	372	iPad	a delicious 5 fruit combo	
Sat Feb 19 18:48:01 +0000 2011	R1chard95	sliced	111	iPhone		10 tasty KIWIFRUITS
Sat Feb 19 18:53:35 +0000 2011	darrelldbrwn	scored	743	iPhone		
Sat Feb 19 18:56:15 +0000 2011	R1chard95	scored	182	iPhone		
Sat Feb 19 19:00:27 +0000 2011	Thologica	sliced	243	iPhone		16 tasty WATERMELONS
Sat Feb 19 19:00:30 +0000 2011	c0nvexity155	scored	702	iPad	a juicy 5 fruit combo	
Sat Feb 19 19:02:03 +0000 2011	crustydolphin	scored	625	iPhone		
Sat Feb 19 19:08:24 +0000 2011	R1chard95	scored	187	iPhone	a succulent 6 fruit combo	
Sat Feb 19 19:08:59 +0000 2011	ScOgLiO9	scored	180	iPhone	a luscious 6 MANGO combo	
Sat Feb 19 19:16:02 +0000 2011	IAmSickLegit	scored	209	iPhone	a lush 6 fruit combo	
Sat Feb 19 19:27:09 +0000 2011	AppTech100	scored	525	iPhone		
Sat Feb 19 19:31:55 +0000 2011	Kellydreamcast	scored	350	iPad	a luscious 5 fruit combo	
Sat Feb 19 19:36:44 +0000 2011	Kellydreamcast	scored	401	iPad	a luscious 6 fruit combo	
Sat Feb 19 19:38:03 +0000 2011	Kellydreamcast	scored	507	iPad	a luscious 5 fruit combo	
Sat Feb 19 19:39:25 +0000 2011	cornishchick	scored	175	iPhone	a lush 6 fruit combo	
Sat Feb 19 19:41:49 +0000 2011	Odagman	sliced	258	iPhone		19 luscious STRAWBERRIES
Sat Feb 19 19:47:05 +0000 2011	Kellydreamcast	sliced	301	iPad		26 lush pineapples
Sat Feb 19 19:49:25 +0000 2011	marcra1n	scored	228	iPhone		
Sat Feb 19 19:51:01 +0000 2011	marcra1n	scored	330	iPhone		
Sat Feb 19 19:52:49 +0000 2011	ScOgLiO9	sliced	289	iPhone		24 juicy STRAWBERRIES
Sat Feb 19 19:54:05 +0000 2011	Kellydreamcast	scored	365	iPad	a lush 4 red apple combo	
Sat Feb 19 19:55:35 +0000 2011	Kellydreamcast	scored	369	iPad	a tasty 5 fruit combo	
Sat Feb 19 19:55:42 +0000 2011	ProjectMelton	scored	207	iPhone	a tasty 6 fruit combo	
Sat Feb 19 20:02:26 +0000 2011	Kellydreamcast	scored	318	iPad	a tasty 5 fruit combo	
Sat Feb 19 20:03:33 +0000 2011	Marthel71	sliced	194	iPhone		18 lush ORANGES
Sat Feb 19 20:07:35 +0000 2011	Kellydreamcast	scored	310	iPhone		
Sat Feb 19 20:09:46 +0000 2011	max_insane	sliced	257	iPad		17 lush strawberries
Sat Feb 19 20:14:18 +0000 2011	vrakmhare	scored	629	iPhone		
Sat Feb 19 20:22:46 +0000 2011	justicenl	scored	527	iPhone		
Sat Feb 19 20:24:07 +0000 2011	Marthel71	sliced	227	iPhone		12 delicious WATERMELONS
Sat Feb 19 20:24:34 +0000 2011	kyrathjuh	scored	449	iPhone		
Sat Feb 19 20:40:43 +0000 2011	lionking1972	scored	210	iPhone		
Sat Feb 19 20:41:10 +0000 2011	gREen0gREren	sliced	239	iPhone		16 juicy APPLES
Sat Feb 19 20:47:23 +0000 2011	gREen0gREren	sliced	251	iPhone		15 lush WATERMELONS
Sat Feb 19 20:52:53 +0000 2011	pandora114	sliced	194	iPhone		19 delicious RED APPLES
Sat Feb 19 20:53:08 +0000 2011	jmnouveau	sliced	190	iPhone		18 lush RED APPLES
Sat Feb 19 20:53:08 +0000 2011	Lappenpopje	scored	286	iPhone		
Sat Feb 19 20:56:48 +0000 2011	Lappenpopje	scored	405	iPhone		
Sat Feb 19 21:05:55 +0000 2011	kawa333	scored	735	iPhone		
Sat Feb 19 21:10:30 +0000 2011	gREen0gREren	scored	205	iPhone	a tasty 5 fruit combo	
Sat Feb 19 21:15:38 +0000 2011	gREen0gREren	scored	257	iPhone		
Sat Feb 19 21:18:36 +0000 2011	Marfitsin	scored	720	iPhone		
Sat Feb 19 21:18:41 +0000 2011	gREen0gREren	scored	297	iPhone		
Sat Feb 19 21:19:53 +0000 2011	MightyEpic	sliced	60	iPhone		5 lush MANGOES
Sat Feb 19 21:20:59 +0000 2011	Iheart_cookies	scored	720	iPhone		
Sat Feb 19 21:23:37 +0000 2011	MightyEpic	sliced	179	iPhone		14 lush STRAWBERRIES
Sat Feb 19 21:25:52 +0000 2011	MightyEpic	scored	259	iPhone		
Sat Feb 19 21:28:43 +0000 2011	gREen0gREren	sliced	320	iPhone		18 lush KIWIFRUITS
Sat Feb 19 21:33:13 +0000 2011	big_blue_wolf	scored	333	iPhone		
Sat Feb 19 21:35:52 +0000 2011	anderson_the	sliced	184	iPad		12 lush apples
Sat Feb 19 21:44:15 +0000 2011	funkydisonante	scored	552	iPhone		
Sat Feb 19 21:58:04 +0000 2011	viniluni	scored	537	iPhone		
Sat Feb 19 22:02:21 +0000 2011	funkydisonante	scored	599	iPhone		
Sat Feb 19 22:02:22 +0000 2011	lairtonn	scored	155	iPad	a tasty 3 fruit combo	
Sat Feb 19 22:11:29 +0000 2011	max_insane	scored	237	iPad	a succulent 3 fruit combo	
Sat Feb 19 22:11:30 +0000 2011	tomascarreira	sliced	491	iPhone		33 luscious ORANGES
Sat Feb 19 22:13:16 +0000 2011	bu3ouf_91	scored	211	iPhone		
Sat Feb 19 22:15:48 +0000 2011	vmvbm	scored	720	iPhone		
Sat Feb 19 22:17:36 +0000 2011	bu3ouf_91	scored	228	iPhone		
Sat Feb 19 22:18:59 +0000 2011	c0nvexity155	scored	265	iPad	a delicious 6 fruit combo	
Sat Feb 19 22:22:08 +0000 2011	c0nvexity155	scored	521	iPad	a tasty 5 fruit combo	
Sat Feb 19 22:26:05 +0000 2011	c0nvexity155	scored	624	iPad	a tasty 7 fruit combo	
Sat Feb 19 22:26:44 +0000 2011	max_insane	scored	408	iPad	a lush 4 fruit combo	
Sat Feb 19 22:29:54 +0000 2011	spiderdiamond	scored	244	iPhone		
Sat Feb 19 22:39:00 +0000 2011	TradomVaia	scored	244	iPhone		
Sat Feb 19 22:42:24 +0000 2011	pandora114	scored	172	iPhone	a succulent 5 ORANGE combo	
Sat Feb 19 22:46:21 +0000 2011	pandora114	scored	189	iPhone	a luscious 6 fruit combo	
Sat Feb 19 23:16:43 +0000 2011	LeCoqBull	sliced	570	iPhone		32 juicy BANANAS
Sat Feb 19 23:17:43 +0000 2011	pandora114	scored	351	iPhone		
Sat Feb 19 23:23:08 +0000 2011	MGUZMAN09_	sliced	125	iPhone		12 luscious kiwifruits
Sat Feb 19 23:26:11 +0000 2011	TheDailyWattsie	scored	615	iPhone		
Sat Feb 19 23:31:07 +0000 2011	Jornoo	scored	440	iPhone		
Sat Feb 19 23:36:34 +0000 2011	RancelleAblan	scored	237	iPhone	a succulent 6 fruit combo	
Sat Feb 19 23:43:46 +0000 2011	simerjots	sliced	113	iPhone		9 lush APPLES
Sat Feb 19 23:44:53 +0000 2011	diesbemol	scored	819	iPhone		
Sat Feb 19 23:45:52 +0000 2011	Ada_Nat	sliced	125	iPhone		14 lush kiwifruits
Sat Feb 19 23:47:47 +0000 2011	simerjots	sliced	168	iPhone		14 succulent ORANGES
Sat Feb 19 23:47:48 +0000 2011	AlperenUlucan	sliced	84	iPhone		9 tasty limes
Sat Feb 19 23:50:00 +0000 2011	horchatabrulee	scored	414	iPhone		
Sun Feb 20 00:14:01 +0000 2011	RossyMitch	scored	295	iPhone		
Sun Feb 20 00:18:49 +0000 2011	ederrpereira	sliced	778	iPhone		48 juicy RED APPLES
Sun Feb 20 00:24:54 +0000 2011	Lavette19	scored	105	iPhone	a juicy 4 RED APPLE combo	
Sun Feb 20 00:47:51 +0000 2011	Skyflash	scored	245	iPhone		
Sun Feb 20 00:49:57 +0000 2011	jmnouveau	sliced	253	iPhone		16 lush KIWIFRUITS
Sun Feb 20 00:54:08 +0000 2011	Skyflash	sliced	230	iPhone		16 luscious BANANAS
Sun Feb 20 00:54:45 +0000 2011	BarackODugger	scored	225	iPad	a lush 4 fruit combo	
Sun Feb 20 00:56:23 +0000 2011	Skyflash	scored	277	iPhone		
Sun Feb 20 00:59:16 +0000 2011	Lixxi72	sliced	11	iPhone		3 delicious PINEAPPLES
Sun Feb 20 00:59:57 +0000 2011	Lixxi72	sliced	26	iPhone		3 delicious KIWIFRUITS
Sun Feb 20 01:01:00 +0000 2011	Lixxi72	sliced	35	iPhone		5 luscious PASSION FRUITS
Sun Feb 20 01:17:18 +0000 2011	KINGNPJH	scored	184	iPhone	a succulent 5 fruit combo	
Sun Feb 20 01:24:42 +0000 2011	Miollero	scored	517	iPhone		
Sun Feb 20 01:29:35 +0000 2011	Miollero	scored	409	iPhone		
Sun Feb 20 01:38:29 +0000 2011	johnnym96	sliced	82	iPhone		7 delicious RED APPLES
Sun Feb 20 02:04:40 +0000 2011	djready1202	sliced	102	iPhone		8 lush PEARS
Sun Feb 20 02:12:31 +0000 2011	SeanDeAfiq	scored	248	iPhone		
Sun Feb 20 02:14:52 +0000 2011	SeanDeAfiq	scored	154	iPhone	a succulent 3 fruit combo	
Sun Feb 20 02:16:29 +0000 2011	justrod8006799	sliced	6	iPhone		
Sun Feb 20 02:16:57 +0000 2011	SeanDeAfiq	scored	196	iPhone	a juicy 6 fruit combo	
Sun Feb 20 02:17:46 +0000 2011	sweet7Jee	scored	271	iPhone	a juicy 6 WATERMELON combo	
Sun Feb 20 02:31:44 +0000 2011	KINGNPJH	scored	189	iPhone		
Sun Feb 20 02:39:40 +0000 2011	immaloudelacruz	sliced	95	iPad		8 succulent watermelons
Sun Feb 20 02:42:54 +0000 2011	SCHM1TTY91	scored	517	iPhone		
Sun Feb 20 02:43:39 +0000 2011	Kabobby_	scored	181	iPhone	a tasty 5 fruit combo	
Sun Feb 20 02:50:56 +0000 2011	KINGNPJH	scored	207	iPhone		
Sun Feb 20 03:40:06 +0000 2011	DerricknHannah	scored	553	iPhone		
Sun Feb 20 04:01:15 +0000 2011	DizzyLizze	scored	359	iPhone		
Sun Feb 20 04:18:33 +0000 2011	chubazz	scored	178	iPhone	a lush 6 fruit combo	
Sun Feb 20 04:20:30 +0000 2011	chubazz	scored	228	iPhone	a juicy 6 RED APPLE combo	
Sun Feb 20 04:29:02 +0000 2011	XymeD2PY	scored	206	iPhone	a luscious 5 fruit combo	
Sun Feb 20 04:30:50 +0000 2011	XymeD2PY	scored	207	iPhone	a delicious 6 fruit combo	
Sun Feb 20 04:42:06 +0000 2011	radiojiro	sliced	62	iPad		9 lush kiwifruits
Sun Feb 20 04:43:09 +0000 2011	EdgArmani	sliced	150	iPhone		13 juicy kiwifruits
Sun Feb 20 04:56:15 +0000 2011	TheOriginalJose	sliced	125	iPhone		11 luscious mangoes
Sun Feb 20 04:57:14 +0000 2011	yeonsoo_kim	scored	747	iPhone		
Sun Feb 20 05:23:34 +0000 2011	zaghy2zy	scored	377	iPhone		
Sun Feb 20 05:25:03 +0000 2011	jasonho95	sliced	351	iPhone		30 delicious RED APPLES
Sun Feb 20 05:25:34 +0000 2011	zaghy2zy	scored	466	iPhone		
Sun Feb 20 05:27:33 +0000 2011	recapix	sliced	162	iPad		12 delicious kiwifruits
Sun Feb 20 05:29:36 +0000 2011	zaghy2zy	sliced	380	iPhone		19 tasty WATERMELONS
Sun Feb 20 05:40:25 +0000 2011	Mistah_trouble	scored	218	iPhone	a succulent 6 LEMON combo	
Sun Feb 20 05:57:41 +0000 2011	francozadu	scored	559	iPhone		
Sun Feb 20 06:06:59 +0000 2011	huiting0627	scored	265	iPhone		
Sun Feb 20 06:07:31 +0000 2011	Twiqzy	scored	401	iPhone		
Sun Feb 20 06:09:39 +0000 2011	sigyun	scored	276	iPhone		
Sun Feb 20 06:17:40 +0000 2011	nikkilynn25	sliced	150	iPhone		13 tasty strawberries
Sun Feb 20 06:28:02 +0000 2011	Pistian_	sliced	257	iPad		21 lush pineapples
Sun Feb 20 06:29:34 +0000 2011	sdjkx	sliced	125	iPhone		9 succulent LIMES
Sun Feb 20 06:29:57 +0000 2011	nikkilynn25	sliced	241	iPhone		16 luscious APPLES
Sun Feb 20 06:31:50 +0000 2011	sdjkx	scored	208	iPhone	a tasty 6 fruit combo	
Sun Feb 20 06:32:07 +0000 2011	CHAMOYOHE	scored	189	iPhone		
Sun Feb 20 06:34:46 +0000 2011	sdjkx	scored	203	iPhone		
Sun Feb 20 06:35:43 +0000 2011	Pistian_	scored	301	iPad	a luscious 3 fruit combo	
Sun Feb 20 06:47:01 +0000 2011	fennytiffany	sliced	116	iPad		13 lush kiwifruits
Sun Feb 20 07:05:31 +0000 2011	cutemichelle	sliced	85	iPhone		9 tasty BANANAS
Sun Feb 20 07:07:27 +0000 2011	cutemichelle	scored	183	iPhone	a delicious 6 fruit combo	
Sun Feb 20 07:07:57 +0000 2011	Omar_Alavez	sliced	125	iPad		11 delicious plums
Sun Feb 20 07:19:59 +0000 2011	Reidas87	sliced	87	iPad		7 juicy kiwifruits
Sun Feb 20 07:22:12 +0000 2011	Reidas87	sliced	90	iPad		5 tasty apples
Sun Feb 20 07:31:06 +0000 2011	beck917	scored	389	iPad	a delicious 5 fruit combo	
Sun Feb 20 07:32:26 +0000 2011	Iamhyeonjin	scored	502	iPhone		
Sun Feb 20 07:39:14 +0000 2011	sabulosha	sliced	364	iPhone		30 lush RED APPLES
Sun Feb 20 07:47:14 +0000 2011	dimasivaldi	scored	274	iPhone		
Sun Feb 20 07:47:39 +0000 2011	Iamhyeonjin	scored	588	iPhone		
Sun Feb 20 07:53:19 +0000 2011	dimasivaldi	sliced	16	iPhone		
Sun Feb 20 07:53:55 +0000 2011	dimasivaldi	sliced	6	iPhone		2 succulent STRAWBERRIES
Sun Feb 20 07:54:16 +0000 2011	dimasivaldi	sliced	1	iPhone		
Sun Feb 20 07:57:53 +0000 2011	milkame_13	sliced	494	iPhone		31 juicy KIWIFRUITS
Sun Feb 20 08:12:33 +0000 2011	asrealmadrid97	sliced	125	iPhone		12 luscious kiwifruits
Sun Feb 20 08:16:32 +0000 2011	tsukidashi	scored	792	iPhone		
Sun Feb 20 08:20:25 +0000 2011	MolleGoesFB	scored	224	iPhone		
Sun Feb 20 08:42:36 +0000 2011	kaywazup	sliced	157	iPhone		16 luscious RED APPLES
Sun Feb 20 08:59:07 +0000 2011	melinator85	scored	245	iPhone		
Sun Feb 20 09:08:43 +0000 2011	xalongx	sliced	125	iPhone		12 succulent limes
Sun Feb 20 09:11:57 +0000 2011	xxNIAMxx	scored	210	iPhone	a juicy 6 MANGO combo	
Sun Feb 20 09:13:06 +0000 2011	c_cherish	scored	377	iPad	a delicious 4 apple combo	
Sun Feb 20 09:13:37 +0000 2011	mightymendoza	scored	631	iPhone		
Sun Feb 20 09:18:44 +0000 2011	LUUUUK_	sliced	94	iPhone		8 luscious oranges
Sun Feb 20 09:19:04 +0000 2011	juancarlosrh	sliced	448	iPhone		30 delicious PINEAPPLES
Sun Feb 20 09:19:45 +0000 2011	c_cherish	scored	321	iPad	a succulent 6 fruit combo	
Sun Feb 20 09:54:22 +0000 2011	pindapoepje	scored	451	iPhone		
Sun Feb 20 09:57:38 +0000 2011	Siilver777	scored	199	iPhone	a tasty 6 COCONUT combo	
Sun Feb 20 09:57:56 +0000 2011	ddlucido	scored	1023	iPhone		
Sun Feb 20 10:00:45 +0000 2011	xxNIAMxx	scored	174	iPhone	a succulent 6 fruit combo	
Sun Feb 20 10:08:14 +0000 2011	amylujayjay	scored	390	iPhone		
Sun Feb 20 10:15:06 +0000 2011	sl1998	sliced	6	iPhone		
Sun Feb 20 10:20:36 +0000 2011	sl1998	sliced	81	iPhone		12 delicious kiwifruits
Sun Feb 20 10:32:46 +0000 2011	sl1998	sliced	125	iPhone		14 succulent plums
Sun Feb 20 10:43:41 +0000 2011	oggythedoggy	sliced	124	iPhone		35 lush RED APPLES
Sun Feb 20 10:55:35 +0000 2011	faiiryfaiiry	scored	741	iPhone		
Sun Feb 20 10:56:47 +0000 2011	EdmundoStudios	sliced	286	iPhone		19 succulent PEARS
Sun Feb 20 10:58:13 +0000 2011	gREen0gREren	scored	207	iPhone	a juicy 6 fruit combo	
Sun Feb 20 10:58:24 +0000 2011	gREen0gREren	scored	207	iPhone	a tasty 6 fruit combo	
Sun Feb 20 11:00:15 +0000 2011	gREen0gREren	scored	193	iPhone	a tasty 6 fruit combo	
Sun Feb 20 11:03:29 +0000 2011	gREen0gREren	scored	354	iPhone		
Sun Feb 20 11:07:58 +0000 2011	yutanpo14	scored	189	iPhone	a luscious 5 WATERMELON combo	
Sun Feb 20 11:09:31 +0000 2011	rizkikok	scored	155	iPhone	a lush 5 fruit combo	
Sun Feb 20 11:11:07 +0000 2011	rizkikok	scored	253	iPhone		
Sun Feb 20 11:12:43 +0000 2011	Richsanto89	scored	206	iPhone		
Sun Feb 20 11:21:54 +0000 2011	BenAbo13	sliced	259	iPhone		19 juicy RED APPLES
Sun Feb 20 11:32:17 +0000 2011	yutanpo14	scored	252	iPhone	a tasty 6 PINEAPPLE combo	
Sun Feb 20 11:38:05 +0000 2011	AppTech100	scored	669	iPhone		
Sun Feb 20 12:05:56 +0000 2011	allisahh	scored	949	iPhone		
Sun Feb 20 12:49:11 +0000 2011	devilboy1407	scored	253	iPhone		
Sun Feb 20 13:23:52 +0000 2011	le2yun	scored	282	iPhone		
Sun Feb 20 13:25:25 +0000 2011	le2yun	scored	329	iPhone		
Sun Feb 20 13:30:58 +0000 2011	rcLorandi	sliced	457	iPhone		31 succulent PEARS
Sun Feb 20 14:11:26 +0000 2011	le2yun	sliced	270	iPhone		16 lush ORANGES
Sun Feb 20 14:13:00 +0000 2011	maymaymm	scored	293	iPad	a tasty 4 fruit combo	
Sun Feb 20 14:19:13 +0000 2011	maymaymm	scored	244	iPad	a tasty 4 fruit combo	
Sun Feb 20 14:20:29 +0000 2011	Dtotalmax	sliced	372	iPhone		27 juicy APPLES
Sun Feb 20 14:23:46 +0000 2011	LeyonLemonade	scored	165	iPhone	a delicious 5 PINEAPPLE combo	
Sun Feb 20 14:27:56 +0000 2011	cuteyboot	sliced	73	iPhone		7 delicious plums
Sun Feb 20 14:39:10 +0000 2011	Oyanedelf	scored	424	iPhone		
Sun Feb 20 14:39:38 +0000 2011	AlanTMC	scored	618	iPhone		
Sun Feb 20 14:39:43 +0000 2011	milkame_13	scored	405	iPhone		
Sun Feb 20 14:43:01 +0000 2011	MBA_1989	scored	759	iPhone		
Sun Feb 20 14:43:56 +0000 2011	lucasverdolin	sliced	58	iPad		7 luscious limes
Sun Feb 20 14:51:21 +0000 2011	Riktal	sliced	387	iPhone		22 tasty MANGOES
Sun Feb 20 14:52:08 +0000 2011	901Ransom_SBR	scored	301	iPhone		
Sun Feb 20 14:55:35 +0000 2011	robnfw	sliced	79	iPhone		11 delicious kiwifruits
Sun Feb 20 14:59:37 +0000 2011	Dtotalmax	sliced	411	iPhone		27 succulent BANANAS
Sun Feb 20 14:59:49 +0000 2011	robnfw	sliced	125	iPhone		7 delicious pineapples
Sun Feb 20 15:18:25 +0000 2011	DonkSince1984	scored	637	iPhone		
Sun Feb 20 15:21:56 +0000 2011	ericoleite	scored	705	iPhone		
Sun Feb 20 15:31:23 +0000 2011	DonkSince1984	scored	774	iPhone		
Sun Feb 20 15:35:24 +0000 2011	sdziri71	scored	226	iPhone		
Sun Feb 20 15:48:09 +0000 2011	melissasiahh	scored	357	iPhone		
Sun Feb 20 15:54:19 +0000 2011	melissasiahh	scored	403	iPhone		
Sun Feb 20 16:03:58 +0000 2011	lucasverdolin	sliced	97	iPad		12 luscious kiwifruits
Sun Feb 20 16:07:42 +0000 2011	melissasiahh	scored	433	iPhone		
Sun Feb 20 16:15:58 +0000 2011	melissasiahh	scored	445	iPhone		
Sun Feb 20 16:22:31 +0000 2011	myamashiro	scored	187	iPhone	a delicious 5 fruit combo	
Sun Feb 20 16:28:55 +0000 2011	kdmaam	sliced	252	iPhone		19 tasty LIMES
Sun Feb 20 16:32:07 +0000 2011	sametkik	sliced	5	iPhone		2 lush COCONUTS
Sun Feb 20 16:35:03 +0000 2011	aria_delonge	sliced	1	iPhone		
Sun Feb 20 16:37:48 +0000 2011	funkydisonante	scored	550	iPhone		
Sun Feb 20 16:42:11 +0000 2011	myamashiro	scored	257	iPhone		
Sun Feb 20 16:45:44 +0000 2011	milkame_13	scored	427	iPhone		
Sun Feb 20 16:46:59 +0000 2011	funkydisonante	scored	603	iPhone		
Sun Feb 20 16:50:36 +0000 2011	milkame_13	sliced	450	iPhone		31 juicy MANGOES
Sun Feb 20 16:51:26 +0000 2011	Oyanedelf	scored	472	iPhone		
Sun Feb 20 16:58:00 +0000 2011	xeromynd	scored	699	iPhone		
Sun Feb 20 17:03:24 +0000 2011	gadiy	scored	882	iPhone		
Sun Feb 20 17:04:24 +0000 2011	KneppGamer	scored	301	iPhone		
Sun Feb 20 17:05:29 +0000 2011	gabsexx	scored	737	iPad	a delicious 10 fruit combo	
Sun Feb 20 17:09:36 +0000 2011	vietqn	scored	850	iPhone		
Sun Feb 20 17:13:27 +0000 2011	InderdeepGill	scored	422	iPhone		
Sun Feb 20 17:39:50 +0000 2011	R1chard95	scored	174	iPhone	a succulent 4 fruit combo	
Sun Feb 20 17:45:18 +0000 2011	RAthwatthanan	scored	383	iPhone		
Sun Feb 20 17:50:15 +0000 2011	kawa333	scored	842	iPhone		
Sun Feb 20 17:58:57 +0000 2011	ahmadiftikhar	scored	128	iPhone		
Sun Feb 20 17:59:08 +0000 2011	RAthwatthanan	scored	311	iPhone		
Sun Feb 20 18:03:41 +0000 2011	kawa333	scored	834	iPhone		
Sun Feb 20 18:07:33 +0000 2011	MaudMckagan	sliced	32	iPhone		4 lush mangoes
Sun Feb 20 18:12:51 +0000 2011	Donneeeh	scored	685	iPhone		
Sun Feb 20 18:13:46 +0000 2011	AldoSbadiglio	scored	353	iPhone		
Sun Feb 20 18:17:36 +0000 2011	kawa333	scored	846	iPhone		
Sun Feb 20 18:22:46 +0000 2011	iAmJebricai	scored	248	iPhone		
Sun Feb 20 18:29:35 +0000 2011	nikkilynn25	scored	209	iPhone	a luscious 6 LEMON combo	
Sun Feb 20 18:30:51 +0000 2011	iseqeen	sliced	83	iPhone		7 luscious mangoes
Sun Feb 20 18:34:11 +0000 2011	iseqeen	sliced	89	iPhone		11 succulent kiwifruits
Sun Feb 20 18:43:37 +0000 2011	diego_saavedra1	sliced	57	iPhone		9 luscious kiwifruits
Sun Feb 20 18:50:59 +0000 2011	Bi9Lee	sliced	97	iPhone		10 succulent ORANGES
Sun Feb 20 18:54:03 +0000 2011	simerjots	sliced	184	iPhone		11 delicious RED APPLES
Sun Feb 20 18:54:32 +0000 2011	Laylayloop	scored	638	iPad	a tasty 5 fruit combo	
Sun Feb 20 18:59:05 +0000 2011	c0nvexity155	scored	479	iPad	a juicy 5 fruit combo	
Sun Feb 20 19:03:16 +0000 2011	c0nvexity155	scored	477	iPad	a lush 4 pear combo	
Sun Feb 20 19:04:49 +0000 2011	valenhernandezz	sliced	341	iPhone		22 delicious RED APPLES
Sun Feb 20 19:05:09 +0000 2011	c0nvexity155	scored	485	iPad	a lush 5 fruit combo	
Sun Feb 20 19:06:20 +0000 2011	francozadu	scored	453	iPhone		
Sun Feb 20 19:15:07 +0000 2011	francozadu	scored	607	iPhone		
Sun Feb 20 19:17:07 +0000 2011	MattGibbard	sliced	215	iPhone		15 succulent ORANGES
Sun Feb 20 19:17:39 +0000 2011	crustydolphin	scored	897	iPhone		
Sun Feb 20 19:18:08 +0000 2011	francozadu	scored	788	iPhone		
Sun Feb 20 19:21:38 +0000 2011	iMEisMEi	scored	283	iPhone		
Sun Feb 20 19:26:33 +0000 2011	znizni59	scored	322	iPhone		
Sun Feb 20 19:28:35 +0000 2011	francozadu	scored	609	iPhone		
Sun Feb 20 19:38:06 +0000 2011	francozadu	scored	697	iPhone		
Sun Feb 20 19:44:37 +0000 2011	francozadu	scored	772	iPhone		
Sun Feb 20 19:55:08 +0000 2011	seyujun	scored	216	iPhone	a tasty 6 fruit combo	
Sun Feb 20 19:57:07 +0000 2011	seyujun	scored	263	iPhone		
Sun Feb 20 20:02:51 +0000 2011	seyujun	sliced	275	iPhone		18 juicy KIWIFRUITS
Sun Feb 20 20:09:26 +0000 2011	aRaxxaq	scored	212	iPhone		
Sun Feb 20 20:11:54 +0000 2011	aRaxxaq	scored	191	iPhone		
Sun Feb 20 20:13:42 +0000 2011	aRaxxaq	scored	201	iPhone		
Sun Feb 20 20:15:49 +0000 2011	aRaxxaq	scored	260	iPhone		
Sun Feb 20 20:21:02 +0000 2011	AppTech100	scored	729	iPhone		
Sun Feb 20 20:29:12 +0000 2011	FlauberDKN	sliced	198	iPhone		15 delicious STRAWBERRIES
Sun Feb 20 20:31:42 +0000 2011	ElmaHall	scored	1180	iPhone		
Sun Feb 20 20:32:49 +0000 2011	Bravestarr83	scored	441	iPhone		
Sun Feb 20 20:34:11 +0000 2011	negrotatoo	sliced	74	iPhone		7 juicy MANGOES
Sun Feb 20 20:35:59 +0000 2011	negrotatoo	sliced	130	iPhone		9 tasty APPLES
Sun Feb 20 20:38:26 +0000 2011	negrotatoo	sliced	152	iPhone		14 luscious STRAWBERRIES
Sun Feb 20 20:48:27 +0000 2011	Lappenpopje	scored	319	iPhone		
Sun Feb 20 20:49:53 +0000 2011	Chris_c81	scored	467	iPhone		
Sun Feb 20 20:54:58 +0000 2011	amandaleaod	sliced	396	iPhone		23 luscious APPLES
Sun Feb 20 21:12:01 +0000 2011	Starman945	scored	322	iPhone		
Sun Feb 20 21:18:49 +0000 2011	lionking1972	scored	300	iPhone		
Sun Feb 20 21:31:48 +0000 2011	SabrynaLiz	scored	571	iPad	a lush 7 fruit combo	
Sun Feb 20 21:38:39 +0000 2011	Richsanto89	sliced	179	iPhone		14 succulent STRAWBERRIES
Sun Feb 20 21:38:49 +0000 2011	Richsanto89	sliced	179	iPhone		14 delicious STRAWBERRIES
Sun Feb 20 21:41:09 +0000 2011	Richsanto89	sliced	59	iPhone		6 juicy APPLES
Sun Feb 20 21:41:25 +0000 2011	Mopertr	scored	292	iPhone		
Sun Feb 20 21:41:52 +0000 2011	Reidas87	sliced	125	iPad		8 lush strawberries
Sun Feb 20 21:43:05 +0000 2011	SabrynaLiz	scored	612	iPad	a succulent 8 fruit combo	
Sun Feb 20 21:46:30 +0000 2011	RossyMitch	scored	371	iPhone		
Sun Feb 20 22:08:11 +0000 2011	jadiemarshall	sliced	174	iPad		13 succulent strawberries
Sun Feb 20 22:09:46 +0000 2011	Reidas87	sliced	125	iPad		11 juicy mangoes
Sun Feb 20 22:27:34 +0000 2011	Chittaranjan	scored	339	iPhone		
Sun Feb 20 22:48:06 +0000 2011	ignacioinglese	sliced	125	iPhone		15 succulent watermelons
Sun Feb 20 22:50:07 +0000 2011	viniluni	scored	564	iPhone		
Sun Feb 20 23:01:21 +0000 2011	KINGNPJH	sliced	135	iPhone		12 delicious kiwifruits
Sun Feb 20 23:03:02 +0000 2011	BasaranGS	sliced	542	iPhone		41 juicy RED APPLES
Sun Feb 20 23:06:35 +0000 2011	rejanegoy	scored	719	iPhone		
Sun Feb 20 23:39:31 +0000 2011	RossyMitch	scored	209	iPhone	a delicious 6 LEMON combo	
Sun Feb 20 23:48:51 +0000 2011	IAmSickLegit	scored	470	iPhone		
Sun Feb 20 23:57:56 +0000 2011	kyrathjuh	scored	431	iPhone		
Mon Feb 21 00:06:47 +0000 2011	Cysquatch	scored	225	iPad	a succulent 5 banana combo	
Mon Feb 21 00:10:39 +0000 2011	funkydisonante	scored	636	iPhone		
Mon Feb 21 00:13:50 +0000 2011	ValzABeast	scored	207	iPhone	a delicious 6 fruit combo	
